0.000000000000000000e+00 1.290719488149370209e+00
9.499999999999998829e-06 1.290719488149370209e+00
9.999999999999999124e-06 1.290143897629874026e+00
1.949999999999999965e-05 1.290143897629874026e+00
1.999999999999999825e-05 1.291295078668866392e+00
2.949999999999999877e-05 1.291295078668866392e+00
2.999999999999999737e-05 1.291295078668866392e+00
3.949999999999999789e-05 1.291295078668866392e+00
3.999999999999999650e-05 1.291726771558488585e+00
4.949999999999999702e-05 1.291726771558488585e+00
4.999999999999999562e-05 1.291151181038992402e+00
5.949999999999999614e-05 1.291151181038992402e+00
5.999999999999999474e-05 1.310000000000000053e+00
6.949999999999999527e-05 1.310000000000000053e+00
6.999999999999999387e-05 1.290863385779244421e+00
7.949999999999999439e-05 1.290863385779244421e+00
7.999999999999999299e-05 1.294460826526095509e+00
8.949999999999999351e-05 1.294460826526095509e+00
8.999999999999999212e-05 1.290575590519496219e+00
9.949999999999999264e-05 1.290575590519496219e+00
9.999999999999999124e-05 1.297338779123576646e+00
1.094999999999999918e-04 1.297338779123576646e+00
1.099999999999999904e-04 1.294173031266347529e+00
1.194999999999999909e-04 1.294173031266347529e+00
1.199999999999999895e-04 1.291438976298740604e+00
1.295000000000000036e-04 1.291438976298740604e+00
1.299999999999999886e-04 1.295180314675465905e+00
1.395000000000000027e-04 1.295180314675465905e+00
1.399999999999999877e-04 1.294173031266347529e+00
1.495000000000000018e-04 1.294173031266347529e+00
1.499999999999999869e-04 1.293453543116977134e+00
1.595000000000000009e-04 1.293453543116977134e+00
1.599999999999999860e-04 1.292158464448110777e+00
1.695000000000000001e-04 1.292158464448110777e+00
1.699999999999999851e-04 1.296187598084584058e+00
1.794999999999999992e-04 1.296187598084584058e+00
1.799999999999999842e-04 1.293021850227355163e+00
1.894999999999999983e-04 1.293021850227355163e+00
1.899999999999999834e-04 1.310000000000000053e+00
1.994999999999999974e-04 1.310000000000000053e+00
1.999999999999999825e-04 1.300072834091183571e+00
2.094999999999999966e-04 1.300072834091183571e+00
2.099999999999999816e-04 1.292590157337732970e+00
2.194999999999999957e-04 1.292590157337732970e+00
2.199999999999999807e-04 1.296187598084584058e+00
2.294999999999999948e-04 1.296187598084584058e+00
2.299999999999999799e-04 1.294892519415717702e+00
2.394999999999999939e-04 1.294892519415717702e+00
2.399999999999999790e-04 1.293741338376725336e+00
2.494999999999999931e-04 1.293741338376725336e+00
2.500000000000000052e-04 1.297338779123576646e+00
2.594999999999999651e-04 1.297338779123576646e+00
2.599999999999999772e-04 1.294316928896221519e+00
2.694999999999999913e-04 1.294316928896221519e+00
2.700000000000000035e-04 1.291870669188362575e+00
2.794999999999999633e-04 1.291870669188362575e+00
2.799999999999999755e-04 1.297194881493702434e+00
2.894999999999999895e-04 1.297194881493702434e+00
2.900000000000000017e-04 1.291007283409118411e+00
2.994999999999999616e-04 1.291007283409118411e+00
2.999999999999999737e-04 1.293885236006599326e+00
3.094999999999999878e-04 1.293885236006599326e+00
3.099999999999999999e-04 1.293741338376725336e+00
3.194999999999999598e-04 1.293741338376725336e+00
3.199999999999999720e-04 1.297194881493702434e+00
3.294999999999999860e-04 1.297194881493702434e+00
3.299999999999999982e-04 1.292877952597480951e+00
3.394999999999999581e-04 1.292877952597480951e+00
3.399999999999999702e-04 1.293021850227355163e+00
3.494999999999999843e-04 1.293021850227355163e+00
3.499999999999999964e-04 1.294316928896221519e+00
3.595000000000000105e-04 1.294316928896221519e+00
3.599999999999999685e-04 1.292734054967606960e+00
3.694999999999999825e-04 1.292734054967606960e+00
3.699999999999999947e-04 1.292302362077984768e+00
3.795000000000000088e-04 1.292302362077984768e+00
3.799999999999999667e-04 1.297626574383324627e+00
3.894999999999999808e-04 1.297626574383324627e+00
3.899999999999999929e-04 1.292302362077984768e+00
3.995000000000000070e-04 1.292302362077984768e+00
3.999999999999999650e-04 1.303094684318538476e+00
4.094999999999999790e-04 1.303094684318538476e+00
4.099999999999999912e-04 1.292590157337732970e+00
4.195000000000000053e-04 1.292590157337732970e+00
4.199999999999999632e-04 1.295180314675465905e+00
4.294999999999999773e-04 1.295180314675465905e+00
4.299999999999999894e-04 1.292446259707858980e+00
4.395000000000000035e-04 1.292446259707858980e+00
4.399999999999999615e-04 1.293741338376725336e+00
4.494999999999999755e-04 1.293741338376725336e+00
4.499999999999999877e-04 1.296043700454710068e+00
4.595000000000000018e-04 1.296043700454710068e+00
4.599999999999999597e-04 1.295180314675465905e+00
4.694999999999999738e-04 1.295180314675465905e+00
4.699999999999999859e-04 1.298202164902820810e+00
4.795000000000000000e-04 1.298202164902820810e+00
4.799999999999999580e-04 1.290863385779244421e+00
4.895000000000000262e-04 1.290863385779244421e+00
4.899999999999999842e-04 1.295755905194962088e+00
4.994999999999999440e-04 1.295755905194962088e+00
5.000000000000000104e-04 1.291151181038992402e+00
5.094999999999999703e-04 1.291151181038992402e+00
5.099999999999999282e-04 1.309138384773248731e+00
5.194999999999999965e-04 1.309138384773248731e+00
5.199999999999999544e-04 1.294173031266347529e+00
5.295000000000000227e-04 1.294173031266347529e+00
5.299999999999999807e-04 1.290719488149370209e+00
5.394999999999999405e-04 1.290719488149370209e+00
5.400000000000000069e-04 1.291151181038992402e+00
5.494999999999999668e-04 1.291151181038992402e+00
5.499999999999999247e-04 1.296619290974206251e+00
5.594999999999999930e-04 1.296619290974206251e+00
5.599999999999999509e-04 1.293309645487103143e+00
5.695000000000000192e-04 1.293309645487103143e+00
5.699999999999999772e-04 1.291870669188362575e+00
5.794999999999999370e-04 1.291870669188362575e+00
5.800000000000000034e-04 1.290719488149370209e+00
5.894999999999999633e-04 1.290719488149370209e+00
5.899999999999999212e-04 1.293309645487103143e+00
5.994999999999999895e-04 1.293309645487103143e+00
5.999999999999999474e-04 1.290719488149370209e+00
6.095000000000000157e-04 1.290719488149370209e+00
6.099999999999999737e-04 1.292877952597480951e+00
6.194999999999999335e-04 1.292877952597480951e+00
6.199999999999999999e-04 1.310000000000000053e+00
6.294999999999999598e-04 1.310000000000000053e+00
6.299999999999999177e-04 1.294316928896221519e+00
6.394999999999999860e-04 1.294316928896221519e+00
6.399999999999999439e-04 1.310000000000000053e+00
6.495000000000000122e-04 1.310000000000000053e+00
