0.000000000000000000e+00 1.310000000000000053e+00
9.499999999999998829e-06 1.310000000000000053e+00
9.999999999999999124e-06 1.310000000000000053e+00
1.949999999999999965e-05 1.310000000000000053e+00
1.999999999999999825e-05 1.310000000000000053e+00
2.949999999999999877e-05 1.310000000000000053e+00
2.999999999999999737e-05 1.310000000000000053e+00
3.949999999999999789e-05 1.310000000000000053e+00
3.999999999999999650e-05 1.305458863987410068e+00
4.949999999999999702e-05 1.305458863987410068e+00
4.999999999999999562e-05 1.306674729694285109e+00
5.949999999999999614e-05 1.306674729694285109e+00
5.999999999999999474e-05 1.300942791361874518e+00
6.949999999999999527e-05 1.300942791361874518e+00
6.999999999999999387e-05 1.310000000000000053e+00
7.949999999999999439e-05 1.310000000000000053e+00
7.999999999999999299e-05 1.303721912977588770e+00
8.949999999999999351e-05 1.303721912977588770e+00
8.999999999999999212e-05 1.308411680704106406e+00
9.949999999999999264e-05 1.308411680704106406e+00
9.999999999999999124e-05 1.302158657068749559e+00
1.094999999999999918e-04 1.302158657068749559e+00
1.099999999999999904e-04 1.303200827674642293e+00
1.194999999999999909e-04 1.303200827674642293e+00
1.199999999999999895e-04 1.305111473785445897e+00
1.295000000000000036e-04 1.305111473785445897e+00
1.299999999999999886e-04 1.309106461108034969e+00
1.395000000000000027e-04 1.309106461108034969e+00
1.399999999999999877e-04 1.292605426514731981e+00
1.495000000000000018e-04 1.292605426514731981e+00
1.499999999999999869e-04 1.310000000000000053e+00
1.595000000000000009e-04 1.310000000000000053e+00
1.599999999999999860e-04 1.310000000000000053e+00
1.695000000000000001e-04 1.310000000000000053e+00
1.699999999999999851e-04 1.310000000000000053e+00
1.794999999999999992e-04 1.310000000000000053e+00
1.799999999999999842e-04 1.303895608078570856e+00
1.894999999999999983e-04 1.303895608078570856e+00
1.899999999999999834e-04 1.300074315856963869e+00
1.994999999999999974e-04 1.300074315856963869e+00
1.999999999999999825e-04 1.296426718736338968e+00
2.094999999999999966e-04 1.296426718736338968e+00
2.099999999999999816e-04 1.303200827674642293e+00
2.194999999999999957e-04 1.303200827674642293e+00
2.199999999999999807e-04 1.305632559088392153e+00
2.294999999999999948e-04 1.305632559088392153e+00
2.299999999999999799e-04 1.304590388482499419e+00
2.394999999999999939e-04 1.304590388482499419e+00
2.399999999999999790e-04 1.303721912977588770e+00
2.494999999999999931e-04 1.303721912977588770e+00
2.500000000000000052e-04 1.302158657068749559e+00
2.594999999999999651e-04 1.302158657068749559e+00
2.599999999999999772e-04 1.308411680704106406e+00
2.694999999999999913e-04 1.308411680704106406e+00
2.700000000000000035e-04 1.310000000000000053e+00
2.794999999999999633e-04 1.310000000000000053e+00
2.799999999999999755e-04 1.306501034593302801e+00
2.894999999999999895e-04 1.306501034593302801e+00
2.900000000000000017e-04 1.310000000000000053e+00
2.994999999999999616e-04 1.310000000000000053e+00
2.999999999999999737e-04 1.307195814997231365e+00
3.094999999999999878e-04 1.307195814997231365e+00
3.099999999999999999e-04 1.300942791361874518e+00
3.194999999999999598e-04 1.300942791361874518e+00
3.199999999999999720e-04 1.301290181563838910e+00
3.294999999999999860e-04 1.301290181563838910e+00
3.299999999999999982e-04 1.305806254189374238e+00
3.394999999999999581e-04 1.305806254189374238e+00
3.399999999999999702e-04 1.308064290502142013e+00
3.494999999999999843e-04 1.308064290502142013e+00
3.499999999999999964e-04 1.304590388482499419e+00
3.595000000000000105e-04 1.304590388482499419e+00
3.599999999999999685e-04 1.308411680704106406e+00
3.694999999999999825e-04 1.308411680704106406e+00
3.699999999999999947e-04 1.304590388482499419e+00
3.795000000000000088e-04 1.304590388482499419e+00
3.799999999999999667e-04 1.307543205199195757e+00
3.894999999999999808e-04 1.307543205199195757e+00
3.899999999999999929e-04 1.302679742371695815e+00
3.995000000000000070e-04 1.302679742371695815e+00
3.999999999999999650e-04 1.291563255908839247e+00
4.094999999999999790e-04 1.291563255908839247e+00
4.099999999999999912e-04 1.307543205199195757e+00
4.195000000000000053e-04 1.307543205199195757e+00
4.199999999999999632e-04 1.291736951009821333e+00
4.294999999999999773e-04 1.291736951009821333e+00
4.299999999999999894e-04 1.300074315856963869e+00
4.395000000000000035e-04 1.300074315856963869e+00
4.399999999999999615e-04 1.302332352169731644e+00
4.494999999999999755e-04 1.302332352169731644e+00
4.499999999999999877e-04 1.309801241511963532e+00
4.595000000000000018e-04 1.309801241511963532e+00
4.599999999999999597e-04 1.300074315856963869e+00
4.694999999999999738e-04 1.300074315856963869e+00
4.699999999999999859e-04 1.297989974645178179e+00
4.795000000000000000e-04 1.297989974645178179e+00
4.799999999999999580e-04 1.307543205199195757e+00
4.895000000000000262e-04 1.307543205199195757e+00
4.899999999999999842e-04 1.308759070906070576e+00
4.994999999999999440e-04 1.308759070906070576e+00
5.000000000000000104e-04 1.310000000000000053e+00
5.094999999999999703e-04 1.310000000000000053e+00
5.099999999999999282e-04 1.297295194241249616e+00
5.194999999999999965e-04 1.297295194241249616e+00
5.199999999999999544e-04 1.301463876664820996e+00
5.295000000000000227e-04 1.301463876664820996e+00
5.299999999999999807e-04 1.303721912977588770e+00
5.394999999999999405e-04 1.303721912977588770e+00
5.400000000000000069e-04 1.306674729694285109e+00
5.494999999999999668e-04 1.306674729694285109e+00
5.499999999999999247e-04 1.302679742371695815e+00
5.594999999999999930e-04 1.302679742371695815e+00
5.599999999999999509e-04 1.301463876664820996e+00
5.695000000000000192e-04 1.301463876664820996e+00
5.699999999999999772e-04 1.310000000000000053e+00
5.794999999999999370e-04 1.310000000000000053e+00
5.800000000000000034e-04 1.310000000000000053e+00
5.894999999999999633e-04 1.310000000000000053e+00
5.899999999999999212e-04 1.308932766007052884e+00
5.994999999999999895e-04 1.308932766007052884e+00
5.999999999999999474e-04 1.310000000000000053e+00
6.095000000000000157e-04 1.310000000000000053e+00
6.099999999999999737e-04 1.299379535453035306e+00
6.194999999999999335e-04 1.299379535453035306e+00
6.199999999999999999e-04 1.295558243231428319e+00
6.294999999999999598e-04 1.295558243231428319e+00
6.299999999999999177e-04 1.308411680704106406e+00
6.394999999999999860e-04 1.308411680704106406e+00
6.399999999999999439e-04 1.303200827674642293e+00
6.495000000000000122e-04 1.303200827674642293e+00
